date,region,mobility
5/16/2020,SD,161.97
5/17/2020,SD,147.31
5/18/2020,SD,167.84
5/19/2020,SD,167.9
5/20/2020,SD,173.74
5/21/2020,SD,187.64
5/22/2020,SD,234.86
5/23/2020,SD,223.07
5/24/2020,SD,191.5
5/25/2020,SD,181.46
5/26/2020,SD,185.62
5/27/2020,SD,193.54
5/28/2020,SD,198.65
5/29/2020,SD,227.51
5/30/2020,SD,218.24
5/31/2020,SD,186.06
6/1/2020,SD,195.5
6/2/2020,SD,194.65
6/3/2020,SD,203.48
6/4/2020,SD,214.2
1/13/2020,TN,100
1/14/2020,TN,102.07
1/15/2020,TN,101.38
1/16/2020,TN,108.97
1/17/2020,TN,129.6
1/18/2020,TN,121.24
1/19/2020,TN,91.22
1/20/2020,TN,101.07
1/21/2020,TN,99.69
1/22/2020,TN,100.58
1/23/2020,TN,104.65
1/24/2020,TN,120.3
1/25/2020,TN,116.52
1/26/2020,TN,81.04
1/27/2020,TN,96.09
1/28/2020,TN,100.33
1/29/2020,TN,100.07
1/30/2020,TN,107.62
1/31/2020,TN,125.82
2/1/2020,TN,118.92
2/2/2020,TN,85.62
2/3/2020,TN,98.37
2/4/2020,TN,99.63
2/5/2020,TN,99.95
2/6/2020,TN,107.1
2/7/2020,TN,114.71
2/8/2020,TN,112.82
2/9/2020,TN,90.6
2/10/2020,TN,100.26
2/11/2020,TN,105.51
2/12/2020,TN,104.51
2/13/2020,TN,118.19
2/14/2020,TN,146.97
2/15/2020,TN,137.3
2/16/2020,TN,101.5
2/17/2020,TN,111.2
2/18/2020,TN,104.83
2/19/2020,TN,109
2/20/2020,TN,108.27
2/21/2020,TN,135.27
2/22/2020,TN,133.91
2/23/2020,TN,92.91
2/24/2020,TN,102.47
2/25/2020,TN,110.97
2/26/2020,TN,111.1
2/27/2020,TN,120.29
2/28/2020,TN,145.63
2/29/2020,TN,147.72
3/1/2020,TN,105.27
3/2/2020,TN,109.71
3/3/2020,TN,127.6
3/4/2020,TN,125.91
3/5/2020,TN,130.8
3/6/2020,TN,148.88
3/7/2020,TN,148.76
3/8/2020,TN,109.05
3/9/2020,TN,117.34
3/10/2020,TN,117.11
3/11/2020,TN,116.44
3/12/2020,TN,113.53
3/13/2020,TN,128.56
3/14/2020,TN,113.4
3/15/2020,TN,82.9
3/16/2020,TN,90.64
3/17/2020,TN,86.31
3/18/2020,TN,81.43
3/19/2020,TN,82.17
3/20/2020,TN,83.15
3/21/2020,TN,75.81
3/22/2020,TN,53.36
3/23/2020,TN,62.76
3/24/2020,TN,57.94
3/25/2020,TN,64.03
3/26/2020,TN,70.25
3/27/2020,TN,76.4
3/28/2020,TN,66.97
3/29/2020,TN,55
3/30/2020,TN,64.52
3/31/2020,TN,58.97
4/1/2020,TN,64.54
4/2/2020,TN,66.52
4/3/2020,TN,69.84
4/4/2020,TN,60.35
4/5/2020,TN,48.65
4/6/2020,TN,62.62
4/7/2020,TN,62.55
4/8/2020,TN,64.34
4/9/2020,TN,68.07
4/10/2020,TN,73.67
4/11/2020,TN,65.33
4/12/2020,TN,36.99
4/13/2020,TN,66.18
4/14/2020,TN,67.89
4/15/2020,TN,74.43
4/16/2020,TN,77.04
4/17/2020,TN,86.02
4/18/2020,TN,79.19
4/19/2020,TN,56.13
4/20/2020,TN,78.49
4/21/2020,TN,78.92
4/22/2020,TN,77.94
4/23/2020,TN,76.21
4/24/2020,TN,91.24
4/25/2020,TN,76.25
4/26/2020,TN,62.55
4/27/2020,TN,83.09
4/28/2020,TN,84.4
4/29/2020,TN,81.64
4/30/2020,TN,90.57
5/1/2020,TN,106.2
5/2/2020,TN,101.89
5/3/2020,TN,78.38
5/4/2020,TN,94.16
5/5/2020,TN,95.46
5/6/2020,TN,96.88
5/7/2020,TN,103.57
5/8/2020,TN,107.78
5/9/2020,TN,113.71
5/10/2020,TN,81.79
5/11/2020,TN,0
5/12/2020,TN,0
5/13/2020,TN,107.48
5/14/2020,TN,120.5
5/15/2020,TN,133.7
5/16/2020,TN,129.41
5/17/2020,TN,97.42
5/18/2020,TN,113.04
5/19/2020,TN,116.02
5/20/2020,TN,119.05
5/21/2020,TN,127.56
5/22/2020,TN,144.88
5/23/2020,TN,139.76
5/24/2020,TN,112.39
5/25/2020,TN,109.86
5/26/2020,TN,122.76
5/27/2020,TN,122.79
5/28/2020,TN,131.08
5/29/2020,TN,151.81
5/30/2020,TN,150.88
5/31/2020,TN,115.41
6/1/2020,TN,127.71
6/2/2020,TN,127.68
6/3/2020,TN,129.62
6/4/2020,TN,135.64
1/13/2020,TX,100
1/14/2020,TX,102.47
1/15/2020,TX,104.35
1/16/2020,TX,107.19
1/17/2020,TX,124.73
1/18/2020,TX,120.87
1/19/2020,TX,89.42
1/20/2020,TX,101.07
1/21/2020,TX,102.99
1/22/2020,TX,99.24
1/23/2020,TX,106.38
1/24/2020,TX,126.85
1/25/2020,TX,122.04
1/26/2020,TX,84.18
1/27/2020,TX,99.03
1/28/2020,TX,99.64
1/29/2020,TX,100.96
1/30/2020,TX,105.27
1/31/2020,TX,125.67
2/1/2020,TX,124.39
2/2/2020,TX,83.6
2/3/2020,TX,98.96
2/4/2020,TX,101.6
2/5/2020,TX,93.07
2/6/2020,TX,106.34
2/7/2020,TX,126.41
2/8/2020,TX,126.41
2/9/2020,TX,86.79
2/10/2020,TX,101.32
2/11/2020,TX,102.89
2/12/2020,TX,107.8
2/13/2020,TX,119.75
2/14/2020,TX,147.05
2/15/2020,TX,132.12
2/16/2020,TX,99.7
2/17/2020,TX,108.72
2/18/2020,TX,107.64
2/19/2020,TX,107.89
2/20/2020,TX,112.02
2/21/2020,TX,136.89
2/22/2020,TX,135.54
2/23/2020,TX,93.13
2/24/2020,TX,106.59
2/25/2020,TX,112.85
2/26/2020,TX,113.29
2/27/2020,TX,126.01
2/28/2020,TX,145.68
2/29/2020,TX,144.05
3/1/2020,TX,98.81
3/2/2020,TX,108.82
3/3/2020,TX,113.67
3/4/2020,TX,110.31
3/5/2020,TX,123.05
3/6/2020,TX,147.49
3/7/2020,TX,140.85
3/8/2020,TX,100.03
3/9/2020,TX,112.58
3/10/2020,TX,119.28
3/11/2020,TX,119.4
3/12/2020,TX,117.43
3/13/2020,TX,121.78
3/14/2020,TX,107.51
3/15/2020,TX,77.1
3/16/2020,TX,87.43
3/17/2020,TX,80.33
3/18/2020,TX,77.37
3/19/2020,TX,74.36
3/20/2020,TX,75.34
3/21/2020,TX,62.05
3/22/2020,TX,46.97
3/23/2020,TX,62.29
3/24/2020,TX,61.89
3/25/2020,TX,55.65
3/26/2020,TX,57.44
3/27/2020,TX,63.41
3/28/2020,TX,53.73
3/29/2020,TX,43.68
3/30/2020,TX,52.45
3/31/2020,TX,57.08
4/1/2020,TX,58.18
4/2/2020,TX,56.06
4/3/2020,TX,60.73
4/4/2020,TX,48.75
4/5/2020,TX,41.7
4/6/2020,TX,54.32
4/7/2020,TX,57.67
4/8/2020,TX,58.92
4/9/2020,TX,59.79
4/10/2020,TX,66.74
4/11/2020,TX,55.72
4/12/2020,TX,40.45
4/13/2020,TX,59.2
4/14/2020,TX,60.87
4/15/2020,TX,66.09
4/16/2020,TX,68.06
4/17/2020,TX,73.25
4/18/2020,TX,66.55
4/19/2020,TX,51.55
4/20/2020,TX,67.93
4/21/2020,TX,67.65
4/22/2020,TX,66.02
4/23/2020,TX,74.07
4/24/2020,TX,83.02
4/25/2020,TX,76.43
4/26/2020,TX,60.99
4/27/2020,TX,71.27
4/28/2020,TX,71.83
4/29/2020,TX,74.8
4/30/2020,TX,80.32
5/1/2020,TX,94.65
5/2/2020,TX,88.41
5/3/2020,TX,70.05
5/4/2020,TX,82.18
5/5/2020,TX,85.1
5/6/2020,TX,86.1
5/7/2020,TX,88.72
5/8/2020,TX,102.11
5/9/2020,TX,99.65
5/10/2020,TX,72.83
5/11/2020,TX,0
5/12/2020,TX,0
5/13/2020,TX,93.59
5/14/2020,TX,98.51
5/15/2020,TX,110.78
5/16/2020,TX,98.02
5/17/2020,TX,86.42
5/18/2020,TX,100.77
5/19/2020,TX,104.06
5/20/2020,TX,106.26
5/21/2020,TX,111.07
5/22/2020,TX,131.59
5/23/2020,TX,122.37
5/24/2020,TX,90.82
5/25/2020,TX,88.72
5/26/2020,TX,106.21
5/27/2020,TX,109.04
5/28/2020,TX,114.46
5/29/2020,TX,135.2
5/30/2020,TX,130.98
5/31/2020,TX,96.99
6/1/2020,TX,108.87
6/2/2020,TX,112.9
6/3/2020,TX,114.53
6/4/2020,TX,121.37
1/13/2020,UT,100
1/14/2020,UT,107.09
1/15/2020,UT,111.13
1/16/2020,UT,117.41
1/17/2020,UT,138.33
1/18/2020,UT,136.51
1/19/2020,UT,77.89
1/20/2020,UT,112.5
1/21/2020,UT,106.73
1/22/2020,UT,106.64
1/23/2020,UT,119.41
1/24/2020,UT,138.79
1/25/2020,UT,144.88
1/26/2020,UT,78.96
1/27/2020,UT,106.86
1/28/2020,UT,107.73
1/29/2020,UT,110.93
1/30/2020,UT,114.46
1/31/2020,UT,137.4
2/1/2020,UT,139.25
2/2/2020,UT,74.28
2/3/2020,UT,91.09
2/4/2020,UT,112.41
2/5/2020,UT,109.02
2/6/2020,UT,121.32
2/7/2020,UT,140.41
2/8/2020,UT,142.31
2/9/2020,UT,80.44
2/10/2020,UT,109.52
2/11/2020,UT,113.12
2/12/2020,UT,117.3
2/13/2020,UT,132.87
2/14/2020,UT,162.84
2/15/2020,UT,152.69
2/16/2020,UT,90.07
2/17/2020,UT,134.73
2/18/2020,UT,116.29
2/19/2020,UT,121.16
2/20/2020,UT,130.04
2/21/2020,UT,156.31
2/22/2020,UT,156.76
2/23/2020,UT,90.93
2/24/2020,UT,115.77
2/25/2020,UT,118.96
2/26/2020,UT,121.11
2/27/2020,UT,128.81
2/28/2020,UT,154.24
2/29/2020,UT,153.29
3/1/2020,UT,81.8
3/2/2020,UT,115.74
3/3/2020,UT,120.72
3/4/2020,UT,121.47
3/5/2020,UT,132.26
3/6/2020,UT,152.81
3/7/2020,UT,151.79
3/8/2020,UT,87.84
3/9/2020,UT,116.18
3/10/2020,UT,120.91
3/11/2020,UT,122.3
3/12/2020,UT,119.66
3/13/2020,UT,129.98
3/14/2020,UT,120.72
3/15/2020,UT,76.26
3/16/2020,UT,97.97
3/17/2020,UT,92.56
3/18/2020,UT,81.41
3/19/2020,UT,81.27
3/20/2020,UT,89.04
3/21/2020,UT,84.04
3/22/2020,UT,54.4
3/23/2020,UT,71.72
3/24/2020,UT,71.22
3/25/2020,UT,68.52
3/26/2020,UT,68.79
3/27/2020,UT,80.16
3/28/2020,UT,69.55
3/29/2020,UT,46.44
3/30/2020,UT,66.76
3/31/2020,UT,70.9
4/1/2020,UT,70.86
4/2/2020,UT,69.54
4/3/2020,UT,80.43
4/4/2020,UT,66.89
4/5/2020,UT,44.46
4/6/2020,UT,67.85
4/7/2020,UT,71.39
4/8/2020,UT,75.78
4/9/2020,UT,74.99
4/10/2020,UT,88.08
4/11/2020,UT,78.05
4/12/2020,UT,42.37
4/13/2020,UT,71.25
4/14/2020,UT,76.07
4/15/2020,UT,76.08
4/16/2020,UT,78.43
4/17/2020,UT,94.31
4/18/2020,UT,91.89
4/19/2020,UT,57.61
4/20/2020,UT,85.53
4/21/2020,UT,86.52
4/22/2020,UT,88.29
4/23/2020,UT,89.64
4/24/2020,UT,106.86
4/25/2020,UT,104
4/26/2020,UT,70.27
4/27/2020,UT,91.83
4/28/2020,UT,95.54
4/29/2020,UT,99.09
4/30/2020,UT,103.8
5/1/2020,UT,121.71
5/2/2020,UT,116.29
5/3/2020,UT,76.23
5/4/2020,UT,106.97
5/5/2020,UT,109.69
5/6/2020,UT,111.47
5/7/2020,UT,115.39
5/8/2020,UT,134.9
5/9/2020,UT,131.58
5/10/2020,UT,76.37
5/11/2020,UT,0
5/12/2020,UT,0
5/13/2020,UT,121.57
5/14/2020,UT,127.99
5/15/2020,UT,150.78
5/16/2020,UT,145.62
5/17/2020,UT,99.33
5/18/2020,UT,129.66
5/19/2020,UT,131.83
5/20/2020,UT,132.68
5/21/2020,UT,148.14
5/22/2020,UT,171.72
5/23/2020,UT,157.66
5/24/2020,UT,114.48
5/25/2020,UT,142.26
5/26/2020,UT,142.16
5/27/2020,UT,146.26
5/28/2020,UT,155.97
5/29/2020,UT,173.49
5/30/2020,UT,163.88
5/31/2020,UT,106.5
6/1/2020,UT,144.63
6/2/2020,UT,144.86
6/3/2020,UT,149.8
6/4/2020,UT,157.73
1/13/2020,VT,100
1/14/2020,VT,98.15
1/15/2020,VT,99.64
1/16/2020,VT,95.85
1/17/2020,VT,149.74
1/18/2020,VT,153.92
1/19/2020,VT,135.7
1/20/2020,VT,139.88
1/21/2020,VT,95.35
1/22/2020,VT,96.3
1/23/2020,VT,104.81
1/24/2020,VT,141.27
1/25/2020,VT,145.1
1/26/2020,VT,118.95
1/27/2020,VT,92.8
1/28/2020,VT,92.78
1/29/2020,VT,95.55
1/30/2020,VT,102.88
1/31/2020,VT,133.76
2/1/2020,VT,144.45
2/2/2020,VT,111.79
2/3/2020,VT,94.45
2/4/2020,VT,91.64
2/5/2020,VT,96.65
2/6/2020,VT,90.64
2/7/2020,VT,114.9
2/8/2020,VT,149.69
2/9/2020,VT,137.87
2/10/2020,VT,99.79
2/11/2020,VT,98.71
2/12/2020,VT,103.02
2/13/2020,VT,108.02
2/14/2020,VT,163.8
2/15/2020,VT,186.92
2/16/2020,VT,164.58
2/17/2020,VT,157.73
2/18/2020,VT,123.36
2/19/2020,VT,125.74
2/20/2020,VT,132.67
2/21/2020,VT,165.37
2/22/2020,VT,164.4
2/23/2020,VT,138.02
2/24/2020,VT,105.01
2/25/2020,VT,101.74
2/26/2020,VT,103.77
2/27/2020,VT,106.26
2/28/2020,VT,148.71
2/29/2020,VT,152.96
3/1/2020,VT,133.7
3/2/2020,VT,104.29
3/3/2020,VT,106.53
3/4/2020,VT,101.4
3/5/2020,VT,110.59
3/6/2020,VT,143.34
3/7/2020,VT,148.59
3/8/2020,VT,126.17
3/9/2020,VT,101.02
3/10/2020,VT,97.11
3/11/2020,VT,95.78
3/12/2020,VT,95.06
3/13/2020,VT,110.66
3/14/2020,VT,109.63
3/15/2020,VT,89.55
3/16/2020,VT,72.33
3/17/2020,VT,63.26
3/18/2020,VT,61.75
3/19/2020,VT,57.6
3/20/2020,VT,58.71
3/21/2020,VT,57.39
3/22/2020,VT,47.75
3/23/2020,VT,45.98
3/24/2020,VT,44.83
3/25/2020,VT,47.87
3/26/2020,VT,45.14
3/27/2020,VT,50.21
3/28/2020,VT,50.72
3/29/2020,VT,34.97
3/30/2020,VT,41.67
3/31/2020,VT,45.77
4/1/2020,VT,46.02
4/2/2020,VT,43.19
4/3/2020,VT,47
4/4/2020,VT,49.62
4/5/2020,VT,39.44
4/6/2020,VT,47.93
4/7/2020,VT,48.05
4/8/2020,VT,47.51
4/9/2020,VT,43.17
4/10/2020,VT,48.39
4/11/2020,VT,50.88
4/12/2020,VT,36.28
4/13/2020,VT,44.28
4/14/2020,VT,52.08
4/15/2020,VT,55.33
4/16/2020,VT,54.56
4/17/2020,VT,59.06
4/18/2020,VT,60.33
4/19/2020,VT,54.6
4/20/2020,VT,59.05
4/21/2020,VT,55.68
4/22/2020,VT,56.43
4/23/2020,VT,65.07
4/24/2020,VT,69.8
4/25/2020,VT,76.67
4/26/2020,VT,51.85
4/27/2020,VT,54.3
4/28/2020,VT,65.68
4/29/2020,VT,67.36
4/30/2020,VT,62.64
5/1/2020,VT,70.89
5/2/2020,VT,77.76
5/3/2020,VT,68.22
5/4/2020,VT,63.17
5/5/2020,VT,69.27
5/6/2020,VT,73.06
5/7/2020,VT,74.02
5/8/2020,VT,80.86
5/9/2020,VT,73.22
5/10/2020,VT,62.12
5/11/2020,VT,0
5/12/2020,VT,0
5/13/2020,VT,83.67
5/14/2020,VT,89
5/15/2020,VT,89.53
5/16/2020,VT,99.4
5/17/2020,VT,84.06
5/18/2020,VT,88.08
5/19/2020,VT,95.52
5/20/2020,VT,100.55
5/21/2020,VT,105.83
5/22/2020,VT,120.31
5/23/2020,VT,117.73
5/24/2020,VT,104.6
5/25/2020,VT,97.09
5/26/2020,VT,107.07
5/27/2020,VT,110.16
5/28/2020,VT,104.33
5/29/2020,VT,109.23
5/30/2020,VT,113.27
5/31/2020,VT,94.88
6/1/2020,VT,103.98
6/2/2020,VT,105.13
6/3/2020,VT,103.7
6/4/2020,VT,114.96
1/13/2020,VA,100
1/14/2020,VA,103.25
1/15/2020,VA,106.03
1/16/2020,VA,108.04
1/17/2020,VA,124.79
1/18/2020,VA,107.39
1/19/2020,VA,92.57
1/20/2020,VA,101.16
1/21/2020,VA,98.56
1/22/2020,VA,99.69
1/23/2020,VA,102.94
1/24/2020,VA,119.84
1/25/2020,VA,118.55
1/26/2020,VA,86.05
1/27/2020,VA,96.64
1/28/2020,VA,97.87
1/29/2020,VA,97.32
1/30/2020,VA,102.68
1/31/2020,VA,122.11
2/1/2020,VA,118.75
2/2/2020,VA,85.53
2/3/2020,VA,95.47
2/4/2020,VA,99.59
2/5/2020,VA,97.61
2/6/2020,VA,101.07
2/7/2020,VA,120.24
2/8/2020,VA,118.46
2/9/2020,VA,92.56
2/10/2020,VA,98.59
2/11/2020,VA,101.4
2/12/2020,VA,103.84
2/13/2020,VA,113.34
2/14/2020,VA,142.04
2/15/2020,VA,130.84
2/16/2020,VA,101.01
2/17/2020,VA,109.36
2/18/2020,VA,102.86
2/19/2020,VA,105.61
2/20/2020,VA,106.36
2/21/2020,VA,126.15
2/22/2020,VA,131.42
2/23/2020,VA,99.11
2/24/2020,VA,99.09
2/25/2020,VA,103.79
2/26/2020,VA,108.84
2/27/2020,VA,115.14
2/28/2020,VA,135.77
2/29/2020,VA,134.97
3/1/2020,VA,100.94
3/2/2020,VA,106.73
3/3/2020,VA,113.57
3/4/2020,VA,109.95
3/5/2020,VA,116.03
3/6/2020,VA,135.58
3/7/2020,VA,135.54
3/8/2020,VA,103.09
3/9/2020,VA,108.69
3/10/2020,VA,108.66
3/11/2020,VA,108.13
3/12/2020,VA,107.97
3/13/2020,VA,117.5
3/14/2020,VA,104.25
3/15/2020,VA,74.49
3/16/2020,VA,83.76
3/17/2020,VA,79.58
3/18/2020,VA,74.11
3/19/2020,VA,76.33
3/20/2020,VA,84
3/21/2020,VA,67.9
3/22/2020,VA,53.99
3/23/2020,VA,57.04
3/24/2020,VA,61.55
3/25/2020,VA,55.81
3/26/2020,VA,63.69
3/27/2020,VA,71.35
3/28/2020,VA,62.36
3/29/2020,VA,53.75
3/30/2020,VA,60.36
3/31/2020,VA,54.65
4/1/2020,VA,56.15
4/2/2020,VA,59.3
4/3/2020,VA,66.45
4/4/2020,VA,57.98
4/5/2020,VA,48.06
4/6/2020,VA,58.59
4/7/2020,VA,59.29
4/8/2020,VA,61.48
4/9/2020,VA,62.74
4/10/2020,VA,69.25
4/11/2020,VA,64.76
4/12/2020,VA,43.2
4/13/2020,VA,57.33
4/14/2020,VA,64.55
4/15/2020,VA,66.79
4/16/2020,VA,70.41
4/17/2020,VA,78.43
4/18/2020,VA,69.63
4/19/2020,VA,60.11
4/20/2020,VA,66.53
4/21/2020,VA,70.09
4/22/2020,VA,73.69
4/23/2020,VA,70.87
4/24/2020,VA,79.93
4/25/2020,VA,75.45
4/26/2020,VA,58.89
4/27/2020,VA,71.04
4/28/2020,VA,73.58
4/29/2020,VA,78.42
4/30/2020,VA,71.89
5/1/2020,VA,89.86
5/2/2020,VA,88.63
5/3/2020,VA,70.25
5/4/2020,VA,81.24
5/5/2020,VA,78.2
5/6/2020,VA,80.58
5/7/2020,VA,88.42
5/8/2020,VA,94.99
5/9/2020,VA,94.37
5/10/2020,VA,75.93
5/11/2020,VA,0
5/12/2020,VA,0
5/13/2020,VA,93.9
5/14/2020,VA,97.68
5/15/2020,VA,116.58
5/16/2020,VA,111.2
5/17/2020,VA,88.11
5/18/2020,VA,92.89
5/19/2020,VA,96.86
5/20/2020,VA,99.7
5/21/2020,VA,103.93
5/22/2020,VA,121.17
5/23/2020,VA,121.52
5/24/2020,VA,95.62
5/25/2020,VA,97
5/26/2020,VA,106.45
5/27/2020,VA,106.7
5/28/2020,VA,108.13
5/29/2020,VA,125.85
5/30/2020,VA,125.57
5/31/2020,VA,104.9
6/1/2020,VA,110.74
6/2/2020,VA,107.52
6/3/2020,VA,113.93
6/4/2020,VA,118.85
1/13/2020,WA,100
1/14/2020,WA,95.32
1/15/2020,WA,103.22
1/16/2020,WA,119.2
1/17/2020,WA,141.93
1/18/2020,WA,135.37
1/19/2020,WA,104.16
1/20/2020,WA,119.63
1/21/2020,WA,131.56
1/22/2020,WA,132.95
1/23/2020,WA,136.53
1/24/2020,WA,149.26
1/25/2020,WA,142.16
1/26/2020,WA,105.37
1/27/2020,WA,121.84
1/28/2020,WA,127.13
1/29/2020,WA,125.97
1/30/2020,WA,132.19
1/31/2020,WA,153.5
2/1/2020,WA,141.86
2/2/2020,WA,98.16
2/3/2020,WA,120.37
2/4/2020,WA,124.02
2/5/2020,WA,134.65
2/6/2020,WA,145.01
2/7/2020,WA,158.97
2/8/2020,WA,149.42
2/9/2020,WA,115.2
2/10/2020,WA,125.43
2/11/2020,WA,129.13
2/12/2020,WA,131.5
2/13/2020,WA,140.26
2/14/2020,WA,169.8
2/15/2020,WA,149.8
2/16/2020,WA,120.39
2/17/2020,WA,137.6
2/18/2020,WA,132.34
2/19/2020,WA,133.44
2/20/2020,WA,139.06
2/21/2020,WA,155.94
2/22/2020,WA,150.87
2/23/2020,WA,111.07
2/24/2020,WA,121.32
2/25/2020,WA,128.95
2/26/2020,WA,134.48
2/27/2020,WA,143.39
2/28/2020,WA,162.41
2/29/2020,WA,156.07
3/1/2020,WA,115.07
3/2/2020,WA,120.33
3/3/2020,WA,122.89
3/4/2020,WA,126.57
3/5/2020,WA,126.29
3/6/2020,WA,141.44
3/7/2020,WA,135.05
3/8/2020,WA,102.01
3/9/2020,WA,113.74
3/10/2020,WA,114.54
3/11/2020,WA,110.92
3/12/2020,WA,108.01
3/13/2020,WA,112.89
3/14/2020,WA,96.29
3/15/2020,WA,78.95
3/16/2020,WA,88.99
3/17/2020,WA,82.64
3/18/2020,WA,82.19
3/19/2020,WA,83.23
3/20/2020,WA,90.53
3/21/2020,WA,77.79
3/22/2020,WA,59.33
3/23/2020,WA,66.9
3/24/2020,WA,63.8
3/25/2020,WA,60.69
3/26/2020,WA,55.38
3/27/2020,WA,59.48
3/28/2020,WA,52.54
3/29/2020,WA,46.61
3/30/2020,WA,54.66
3/31/2020,WA,57.45
4/1/2020,WA,59.03
4/2/2020,WA,58.62
4/3/2020,WA,65
4/4/2020,WA,59.77
4/5/2020,WA,49.02
4/6/2020,WA,60.36
4/7/2020,WA,61.89
4/8/2020,WA,64.55
4/9/2020,WA,67.36
4/10/2020,WA,74.65
4/11/2020,WA,66.76
4/12/2020,WA,48.67
4/13/2020,WA,64.46
4/14/2020,WA,66.8
4/15/2020,WA,71.61
4/16/2020,WA,74.65
4/17/2020,WA,81.88
4/18/2020,WA,72.46
4/19/2020,WA,63.91
4/20/2020,WA,74.03
4/21/2020,WA,69.96
4/22/2020,WA,69.27
4/23/2020,WA,74.17
4/24/2020,WA,84.21
4/25/2020,WA,78.09
4/26/2020,WA,66.27
4/27/2020,WA,74.49
4/28/2020,WA,76.68
4/29/2020,WA,78.51
4/30/2020,WA,81.99
5/1/2020,WA,95.62
5/2/2020,WA,81.97
5/3/2020,WA,71.28
5/4/2020,WA,83.31
5/5/2020,WA,90.09
5/6/2020,WA,86.58
5/7/2020,WA,95.96
5/8/2020,WA,112.97
5/9/2020,WA,112.29
5/10/2020,WA,86.8
5/11/2020,WA,0
5/12/2020,WA,0
5/13/2020,WA,97.61
5/14/2020,WA,102.02
5/15/2020,WA,121.62
5/16/2020,WA,105.43
5/17/2020,WA,92.13
5/18/2020,WA,104.04
5/19/2020,WA,107.61
5/20/2020,WA,106.31
5/21/2020,WA,110.8
5/22/2020,WA,132.47
5/23/2020,WA,125.12
5/24/2020,WA,108.53
5/25/2020,WA,97.39
5/26/2020,WA,113.51
5/27/2020,WA,120.65
5/28/2020,WA,124.03
5/29/2020,WA,141.58
5/30/2020,WA,113.68
5/31/2020,WA,100.64
6/1/2020,WA,119
6/2/2020,WA,117.34
6/3/2020,WA,123.85
6/4/2020,WA,126.09
1/13/2020,WV,100
1/14/2020,WV,100.57
1/15/2020,WV,101.48
1/16/2020,WV,104.47
1/17/2020,WV,122.67
1/18/2020,WV,103.25
1/19/2020,WV,86.84
1/20/2020,WV,103.61
1/21/2020,WV,96.93
1/22/2020,WV,98.67
1/23/2020,WV,106.07
1/24/2020,WV,120.71
1/25/2020,WV,112.79
1/26/2020,WV,84.21
1/27/2020,WV,94.75
1/28/2020,WV,96.32
1/29/2020,WV,96.74
1/30/2020,WV,103.8
1/31/2020,WV,122.53
2/1/2020,WV,117.69
2/2/2020,WV,86.9
2/3/2020,WV,97.71
2/4/2020,WV,98.24
2/5/2020,WV,99.27
2/6/2020,WV,113.86
2/7/2020,WV,116.92
2/8/2020,WV,111.41
2/9/2020,WV,94.08
2/10/2020,WV,103.42
2/11/2020,WV,106.79
2/12/2020,WV,106.83
2/13/2020,WV,114.75
2/14/2020,WV,137.8
2/15/2020,WV,132.93
2/16/2020,WV,103.39
2/17/2020,WV,111.04
2/18/2020,WV,109.52
2/19/2020,WV,107.78
2/20/2020,WV,117.06
2/21/2020,WV,134.81
2/22/2020,WV,128.55
2/23/2020,WV,103.85
2/24/2020,WV,105.73
2/25/2020,WV,109.76
2/26/2020,WV,110.73
2/27/2020,WV,114.16
2/28/2020,WV,137.19
2/29/2020,WV,133.26
3/1/2020,WV,107.43
3/2/2020,WV,108.19
3/3/2020,WV,111.2
3/4/2020,WV,113.72
3/5/2020,WV,126.09
3/6/2020,WV,141.07
3/7/2020,WV,137.48
3/8/2020,WV,113.01
3/9/2020,WV,112.61
3/10/2020,WV,112.9
3/11/2020,WV,113.29
3/12/2020,WV,114.24
3/13/2020,WV,124.64
3/14/2020,WV,108.79
3/15/2020,WV,85.78
3/16/2020,WV,93.31
3/17/2020,WV,89.71
3/18/2020,WV,85.79
3/19/2020,WV,83.07
3/20/2020,WV,85.72
3/21/2020,WV,71.74
3/22/2020,WV,57.87
3/23/2020,WV,63.79
3/24/2020,WV,62.57
3/25/2020,WV,59.59
3/26/2020,WV,66.31
3/27/2020,WV,69.24
3/28/2020,WV,68.92
3/29/2020,WV,57.61
3/30/2020,WV,66.51
3/31/2020,WV,63.45
4/1/2020,WV,65.14
4/2/2020,WV,67.75
4/3/2020,WV,73.52
4/4/2020,WV,65.82
4/5/2020,WV,54
4/6/2020,WV,66.59
4/7/2020,WV,66.07
4/8/2020,WV,66.91
4/9/2020,WV,69.64
4/10/2020,WV,73.76
4/11/2020,WV,65.85
4/12/2020,WV,46.95
4/13/2020,WV,68.64
4/14/2020,WV,72.16
4/15/2020,WV,77.85
4/16/2020,WV,78.61
4/17/2020,WV,84.37
4/18/2020,WV,78.79
4/19/2020,WV,68.71
4/20/2020,WV,80.71
4/21/2020,WV,80.54
4/22/2020,WV,84.74
4/23/2020,WV,83.07
4/24/2020,WV,89.67
4/25/2020,WV,84.24
4/26/2020,WV,68.55
4/27/2020,WV,87.21
4/28/2020,WV,88.24
4/29/2020,WV,90.57
4/30/2020,WV,93.83
5/1/2020,WV,102.02
5/2/2020,WV,100.83
5/3/2020,WV,81.4
5/4/2020,WV,100.4
5/5/2020,WV,97.17
5/6/2020,WV,99.23
5/7/2020,WV,108.97
5/8/2020,WV,112.61
5/9/2020,WV,108.81
5/10/2020,WV,87.89
